step,Gt,Sm_avg,Sm_std,Sm_cls_avg,Sm_task_avg,TaskHead_Sm_task,TaskAccuracy,Rm_avg,Rm_std,lambda_max_est,gamma_t,noise_std,module_loss_avg,meta_loss,cls_norm,cls_density,TaskAcc_Recent
11300,287.32928466796875,287.32928824424744,378.1805940361147,56.19270157814026,231.13658142089844,924.5463256835938,0.0,6.831298828125,0.11078885455858829,,0.09154561161994934,0.027400000000000004,-5531.0794677734375,0.0,62.51797103881836,0.048828125,0.0
11400,225.73548889160156,225.73547649383545,202.63263021524637,222.4823956489563,3.2530808448791504,13.012323379516602,0.0,-2.573108673095703,3.992538973532035,,0.09221868216991425,0.027200000000000005,2083.872802734375,0.0,90.22000885009766,0.048828125,0.0
11500,2136.414794921875,2136.414699077606,3412.6284666623783,129.75758934020996,2006.6571044921875,8026.62841796875,0.0,4.6632080078125,0.6589917289355213,,0.08995044976472855,0.027000000000000003,-3759.5723266601562,0.0,92.30015563964844,0.048828125,0.0
11600,329.9337158203125,329.9337272644043,462.38912068251915,50.03114140033722,279.902587890625,1119.6103515625,0.0,1.3113555908203125,0.06110958329872148,,0.08938230574131012,0.026800000000000004,-1058.2557678222656,0.0,56.53913497924805,0.048828125,0.0
11700,1277.6337890625,1277.6338176727295,1796.0099825504076,187.98744344711304,1089.6463623046875,4358.58544921875,0.0,61.075775146484375,3.7244638059231803,,0.08936713635921478,0.026600000000000002,-48783.716796875,0.0,91.36016845703125,0.048828125,0.0
11800,332.2641296386719,332.26412987709045,469.42515545700013,50.66922211647034,281.59490966796875,1126.379638671875,0.0,0.6838302612304688,0.6254956140672776,,0.09122540056705475,0.026400000000000003,-551.5374069213867,0.0,82.85213470458984,0.048828125,0.0
11900,4448.802734375,4448.80281162262,6961.725196519602,330.30602264404297,4118.49658203125,16473.986328125,0.0,111.1292724609375,8.189815240301094,,0.08878724277019501,0.026200000000000005,-90057.517578125,0.0,94.06702423095703,0.048828125,0.01
12000,8519.1494140625,8519.148946285248,13898.522167970652,378.90591955184937,8140.2431640625,32560.97265625,0.0,159.06201171875,10.28447027124621,-103.61625671386719,0.08892470598220825,0.026000000000000002,-126889.115234375,1178.749267578125,95.40097045898438,0.048828125,0.0
12100,4441.7880859375,4441.7879457473755,6674.564715099809,454.71318006515503,3987.07470703125,15948.298828125,0.0,61.4263916015625,9.917723917483942,,0.09144321829080582,0.025800000000000003,-49933.5625,0.0,95.0694580078125,0.048828125,0.05
12200,1766.095947265625,1766.0959606170654,1648.992635843849,727.5023326873779,1038.5936279296875,4154.37451171875,0.0,43.16888427734375,9.791983424192582,,0.09131257236003876,0.0256,-35173.83056640625,0.0,94.22816467285156,0.048828125,0.01
12300,950.8366088867188,950.8365783691406,816.5230220132777,666.9884357452393,283.84814453125,1135.392578125,0.0,-118.78410339355469,10.193564680097824,,0.09108476340770721,0.025400000000000002,98191.2421875,0.0,94.81144714355469,0.048828125,0.01
12400,1881.6025390625,1881.6025838851929,1951.4388291845028,667.5275983810425,1214.074951171875,4856.2998046875,0.0,72.08514404296875,12.153338987643407,,0.09026096761226654,0.025200000000000004,-58394.669921875,0.0,96.88426208496094,0.048828125,0.0
12500,626.9442138671875,626.9442224502563,966.2940017818619,618.9741802215576,7.9700422286987305,31.880168914794922,0.0,12.4075927734375,0.37930266545803254,,0.09034418314695358,0.025,-10084.982421875,0.0,99.92971801757812,0.048828125,0.01
12600,261.8894348144531,261.88943672180176,263.5498085182455,233.1648817062378,28.72455596923828,114.89822387695312,0.0,561.6597595214844,6.546102599654048,,0.09026098251342773,0.024800000000000003,-448854.125,0.0,91.67529296875,0.048828125,0.01
12700,13.95975399017334,13.959754347801208,9.547666543803864,12.035516560077667,1.924237847328186,7.696951389312744,0.0,1.284916639328003,0.044543837964264726,,0.0905761793255806,0.0246,-1041.1428985595703,0.0,40.35267639160156,0.048828125,0.0
12800,785.4619140625,785.4619393348694,979.2285037338281,710.4154925346375,75.04644775390625,300.185791015625,0.0,-112.7615966796875,12.346996986022017,,0.09492719918489456,0.0244,90370.25,0.0,96.34403228759766,0.048828125,0.01
12900,749.9197998046875,749.9198150634766,1000.4813119578077,676.1966648101807,73.72315216064453,294.8926086425781,0.0,-88.85997009277344,0.5040447029653472,,0.09493256360292435,0.024200000000000003,70905.408203125,0.0,99.90232849121094,0.048828125,0.0
13000,735.8473510742188,735.8473429679871,1039.2569053971465,670.0386891365051,65.80865478515625,263.234619140625,0.0,-38.67887878417969,0.4053833671642597,-103.61625671386719,0.09502216428518295,0.024,31536.5673828125,101.81527709960938,99.94647979736328,0.048828125,0.01
13100,968.098876953125,968.0988454818726,988.9205056119351,377.4595775604248,590.6392822265625,2362.55712890625,0.0,-23.266143798828125,0.24102919021034447,,0.09511905908584595,0.0238,18956.208984375,0.0,98.34917449951172,0.048828125,0.0
13200,3955.862060546875,3955.8620371818542,6225.897727695618,281.35294675827026,3674.509033203125,14698.0361328125,0.0,-24.51861572265625,0.04913944182313361,,0.09308014065027237,0.0236,19971.263671875,0.0,98.47467803955078,0.048828125,0.0
13300,637.8157958984375,637.8158316612244,801.629280763238,568.6034827232361,69.21234893798828,276.8493957519531,0.0,76.40104675292969,11.314626021751991,,0.0930883139371872,0.0234,-62080.326171875,0.0,97.60787963867188,0.048828125,0.0
13400,599.33203125,599.3319911956787,598.769720853788,440.09236574172974,159.2396240234375,636.95849609375,0.0,-237.21505737304688,1.16635700979915,,0.09307780116796494,0.023200000000000002,192306.76171875,0.0,97.23098754882812,0.048828125,0.0
13500,79.75558471679688,79.7555890083313,46.010012476619394,77.57556629180908,2.180022716522217,8.720090866088867,0.0,-6.181041717529297,0.7298388875996271,,0.0919569879770279,0.023,5047.00732421875,0.0,99.26219177246094,0.048828125,0.0
13600,94.64134979248047,94.64134979248047,62.37745644454569,90.47536277770996,4.165987014770508,16.66394805908203,0.0,289.8102493286133,0.36397541375659975,,0.08992670476436615,0.0228,-231771.64453125,0.0,97.57038879394531,0.048828125,0.0
13700,411.7394714355469,411.73946952819824,432.00366760013156,385.2368378639221,26.50263214111328,106.01052856445312,0.0,-240.27468872070312,1.883155697863518,,0.09260904043912888,0.0226,192273.8984375,0.0,98.24974060058594,0.048828125,0.0
13800,3176.45751953125,3176.457609653473,5351.3493926956435,68.90474271774292,3107.552978515625,12430.2119140625,0.0,-0.83587646484375,0.42574836446472575,,0.09053019434213638,0.022400000000000003,676.7445831298828,0.0,85.8416519165039,0.048828125,0.0
13900,1916.258544921875,1916.2586097717285,2752.090084835521,257.2344069480896,1659.024169921875,6636.0966796875,0.0,-25.1593017578125,4.039595677584981,,0.08939176797866821,0.022200000000000004,20534.8857421875,0.0,96.16857147216797,0.048828125,0.01
14000,104.40337371826172,104.40337753295898,71.02983794789132,101.61875581741333,2.7846217155456543,11.138486862182617,0.0,-0.8256320953369141,0.9417645442079666,-103.61625671386719,0.08878785371780396,0.022000000000000006,676.7376518249512,14.4457368850708,99.58792877197266,0.048828125,0.0
14100,4746.2763671875,4746.276588439941,7948.579318653343,122.91155052185059,4623.365234375,18493.4609375,0.0,-0.8453369140625,0.6456027632001562,,0.07890818268060684,0.021800000000000003,678.7061233520508,0.0,99.75325775146484,0.048828125,0.0
14200,1360.6470947265625,1360.647144794464,1867.9725902041723,224.54667139053345,1136.1004638671875,4544.40185546875,0.0,-49.57745361328125,3.2042765727987503,,0.08039361238479614,0.021600000000000005,39722.5703125,0.0,97.07389068603516,0.048828125,0.0
14300,301.1011047363281,301.1011052131653,247.5318477775934,267.57259702682495,33.528507232666016,134.11402893066406,0.0,-11.288299560546875,5.684876978429811,,0.08157050609588623,0.021400000000000002,9017.72525024414,0.0,92.91409301757812,0.048828125,0.0
14400,763.3240966796875,763.3240814208984,850.0784409711326,226.17679071426392,537.1472778320312,2148.589111328125,0.0,-7.94012451171875,0.24070534634207444,,0.08068941533565521,0.021200000000000004,6371.7271728515625,0.0,98.25659942626953,0.048828125,0.0
14500,3257.03857421875,3257.03849029541,5370.519436085067,122.37387800216675,3134.66455078125,12538.658203125,0.0,8.32476806640625,0.6178174335155405,,0.08109645545482635,0.021000000000000005,-6677.361083984375,0.0,99.65327453613281,0.048828125,0.02
14600,2127.012451171875,2127.0123901367188,3335.285252643242,156.488787651062,1970.5235595703125,7882.09423828125,0.0,4.36553955078125,0.6217819905096199,,0.08218637853860855,0.020800000000000003,-3512.125,0.0,99.60391235351562,0.048828125,0.0
14700,2053.646240234375,2053.646291732788,3230.6474314240413,147.366117477417,1906.2801513671875,7625.12060546875,0.0,-15.602264404296875,0.6898251919556058,,0.08265435695648193,0.020600000000000004,12489.46533203125,0.0,92.99689483642578,0.048828125,0.0
14800,287.7111511230469,287.7111568450928,164.86633613154814,181.03293418884277,106.67822265625,426.712890625,0.0,-9.174728393554688,3.5230220053232553,,0.08386179804801941,0.0204,7476.5377197265625,0.0,93.57935333251953,0.048828125,0.0
14900,1524.998779296875,1524.9987077713013,1800.46288855872,395.34683895111084,1129.65185546875,4518.607421875,0.0,-27.5584716796875,11.118981577186176,,0.08351068198680878,0.020200000000000003,22431.959106445312,0.0,99.91732788085938,0.048828125,0.0
15000,481.66937255859375,481.6694030761719,448.1485779023561,290.14616107940674,191.5232391357422,766.0929565429688,0.0,-44.284423828125,0.03586985295785618,-103.61625671386719,0.08456132560968399,0.020000000000000004,35837.416015625,66.64585876464844,99.92630767822266,0.048828125,0.01
15100,1398.0318603515625,1398.031843662262,1855.9549979092374,267.3367214202881,1130.695068359375,4522.7802734375,0.0,-27.374847412109375,0.1141943592363969,,0.13091586530208588,0.0198,22004.6474609375,0.0,99.53470611572266,0.048828125,0.0
15200,209.12857055664062,209.1285696029663,175.6505254738468,128.21853065490723,80.91004180908203,323.6401672363281,0.0,-5.497203826904297,0.9371013940963229,,0.1245913878083229,0.019600000000000003,4437.7994384765625,0.0,98.49698638916016,0.048828125,0.01
15300,717.3438720703125,717.3438339233398,744.2860559530945,257.23025035858154,460.11358642578125,1840.454345703125,0.0,-46.19317626953125,4.106651633451169,,0.11908188462257385,0.0194,37442.7275390625,0.0,98.80802917480469,0.048828125,0.0
15400,700.4017333984375,700.4017019271851,875.50551595774,154.2047142982483,546.1969604492188,2184.787841796875,0.0,3.9165802001953125,0.8227536010458631,,0.11849358677864075,0.019200000000000002,-3144.6455993652344,0.0,99.7542495727539,0.048828125,0.0
15500,9526.5625,9526.562280148268,16497.62621334102,1.40067920088768,9525.1611328125,38100.64453125,0.0,8.68701171875,0.07710979797803821,,0.10280744731426239,0.019,-6919.095703125,0.0,17.170562744140625,0.048828125,0.01
15600,8477.0830078125,8477.082927703857,13642.005551813601,462.13542890548706,8014.947265625,32059.7890625,0.0,-97.851318359375,9.349189689911748,,0.10118652135133743,0.0188,78358.3056640625,0.0,98.27613067626953,0.048828125,0.01
15700,2674.507080078125,2674.507089614868,3821.9188667150397,369.8532943725586,2304.65380859375,9218.615234375,0.0,-29.285400390625,2.499215122040205,,0.10237780213356018,0.0186,23749.11865234375,0.0,98.62247467041016,0.048828125,0.01
15800,673.6431884765625,673.6431713104248,807.585113432477,552.4213018417358,121.22187042236328,484.8874816894531,0.0,-11.304550170898438,2.6627351400336465,,0.1011548787355423,0.0184,9050.55908203125,0.0,99.50210571289062,0.048828125,0.0
15900,3384.005615234375,3384.0055770874023,4953.83251798003,413.2771496772766,2970.728515625,11882.9140625,0.0,4.46466064453125,0.2443616172048093,,0.1020905077457428,0.0182,-3592.7756958007812,0.0,99.27340698242188,0.048828125,0.02
16000,225.17764282226562,225.17764854431152,175.64540282609426,143.75071620941162,81.42693328857422,325.7077331542969,0.0,-5.0341644287109375,0.5652254285191685,-103.61625671386719,0.10106288641691208,0.018000000000000002,4062.87158203125,31.15662956237793,98.49333190917969,0.048828125,0.0
16100,1578.933349609375,1578.9333934783936,2156.5532038446313,265.2854061126709,1313.64794921875,5254.591796875,0.0,57.1558837890625,4.130190345569452,,0.09224158525466919,0.017800000000000003,-46402.1494140625,0.0,97.33467102050781,0.048828125,0.0
16200,5165.2158203125,5165.215847015381,8236.127341083016,317.57721281051636,4847.638671875,19390.5546875,0.0,109.125732421875,7.949409385101118,,0.0911550372838974,0.017599999999999998,-87271.451171875,0.0,98.3777084350586,0.048828125,0.0
16300,326.0419616699219,326.0419673919678,310.35554596904046,233.11270713806152,92.92926025390625,371.717041015625,0.0,-15.198814392089844,0.169023149088485,,0.09177874028682709,0.017400000000000006,12333.306884765625,0.0,99.27217864990234,0.048828125,0.03
16400,3286.3095703125,3286.3094997406006,5151.570886532729,244.02546739578247,3042.283935546875,12169.1357421875,0.0,-6.0745849609375,0.2180621025866853,,0.09201125800609589,0.017200000000000007,4894.299560546875,0.0,97.87369537353516,0.048828125,0.03
16500,3856.86181640625,3856.861891269684,6164.819453652446,231.98407793045044,3624.8779296875,14499.51171875,0.0,1.3017578125,0.27619227613232933,,0.09217767417430878,0.017,-1075.835708618164,0.0,97.7275161743164,0.048828125,0.0
16600,270.88067626953125,270.88068866729736,237.62912952974023,167.85943508148193,103.02125549316406,412.08502197265625,0.0,7.419578552246094,0.21097764915156622,,0.09454958140850067,0.016800000000000002,-6082.34716796875,0.0,99.35381317138672,0.048828125,0.0
16700,1156.1336669921875,1156.1336154937744,1797.556456258227,95.55362224578857,1060.5799560546875,4242.31982421875,0.0,2.023681640625,0.7815755880923271,,0.09420925378799438,0.016600000000000004,-1652.7396545410156,0.0,99.34626007080078,0.048828125,0.0
16800,121.54446411132812,121.54445838928223,147.56527695822035,116.19035339355469,5.354105472564697,21.41642189025879,0.0,-2.6133995056152344,2.2952717113074357,,0.0919504463672638,0.016400000000000005,2106.0912914276123,0.0,97.40930938720703,0.048828125,0.0
16900,7094.765625,7094.765838623047,12171.487668514139,55.01917552947998,7039.74658203125,28158.986328125,0.0,199.0543212890625,4.342673990025842,,0.09161053597927094,0.016200000000000006,-161738.046875,0.0,91.44657897949219,0.048828125,0.0
17000,16.124332427978516,16.124333143234253,8.273739262016804,13.604101181030273,2.5202319622039795,10.080927848815918,0.0,-0.0120086669921875,0.03210367496455701,-103.61625671386719,0.0926259383559227,0.016,9.1106036901474,2.2310378551483154,52.5960807800293,0.048828125,0.01
17100,681.6673583984375,681.6673259735107,907.8677883271188,123.16748666763306,558.4998168945312,2233.999267578125,0.0,7.5344696044921875,1.0392507882419424,,0.10377586632966995,0.0158,-6140.657470703125,0.0,90.84056091308594,0.048828125,0.0
17200,9426.57421875,9426.573951721191,15857.02347041828,208.07903671264648,9218.4951171875,36873.98046875,0.0,19.098388671875,1.1877991901746932,,0.10193300247192383,0.015600000000000003,-15295.8203125,0.0,90.0553207397461,0.048828125,0.0
17300,821.9631958007812,821.9631838798523,1064.4492279955352,169.14784789085388,652.8153076171875,2611.26123046875,0.0,-37.85191345214844,2.6274494430395685,,0.10171674191951752,0.015400000000000004,30962.65283203125,0.0,84.59197998046875,0.048828125,0.0
17400,97.96163940429688,97.96164131164551,115.23681575106082,25.714786171913147,72.24685668945312,288.9874267578125,0.0,-4.198225021362305,0.49213173641130564,,0.09928476810455322,0.015200000000000005,3357.3771362304688,0.0,41.45594024658203,0.048828125,0.0
17500,7533.0947265625,7533.094676971436,12495.705843484913,244.39139080047607,7288.703125,29154.8125,0.0,-116.0968017578125,3.795451056180164,,0.09515726566314697,0.015,93669.341796875,0.0,97.68501281738281,0.048828125,0.02
17600,4039.004638671875,4039.004557609558,6132.815000282808,381.9682493209839,3657.036376953125,14628.1455078125,0.0,-9.102294921875,6.792328570199479,,0.0951659083366394,0.0148,7384.955017089844,0.0,92.6783447265625,0.048828125,0.0
17700,373.2698974609375,373.26987648010254,347.07766886674654,361.0967206954956,12.173154830932617,48.69261932373047,0.0,49.480804443359375,0.017795215615569734,,0.0961228758096695,0.014600000000000002,-40286.0,0.0,91.75572967529297,0.048828125,0.01
17800,202.86854553222656,202.86854648590088,210.55024483232938,202.7288613319397,0.13968513906002045,0.5587405562400818,0.0,-34.979331970214844,0.41670058623503664,,0.09447160363197327,0.014400000000000003,27772.0810546875,0.0,97.88865661621094,0.048828125,0.0
17900,366.41748046875,366.4174818992615,463.3379043150885,80.07085609436035,286.34661865234375,1145.386474609375,0.0,-6.12103271484375,1.1494562559396944,,0.09446003288030624,0.014200000000000004,4971.7261962890625,0.0,92.24737548828125,0.048828125,0.02
18000,3177.121826171875,3177.1217930316925,5468.102181316067,16.19206130504608,3160.9296875,12643.71875,0.0,-0.6190185546875,0.05713060164585009,-103.61625671386719,0.09722490608692169,0.013999999999999999,493.59806060791016,439.6012268066406,47.951419830322266,0.048828125,0.0
